nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Sophie,France,0,2019-06-29,Agréable,"Volets roulants électriques, lit confortable, ascenseur, situation centrale et accueil attentif ainsi que serviable à l’arrivee .","une Tres grande majorité des clients est constituée de jeunes gens d’origine étrangère probablement en attente d’orientation. Un tel pourcentage de très jeunes, actifs tardivement et en groupe dans des locaux à l’isolation modeste a rendu notre première nuit courte et hachée . Peut être faudrait il réserver un étage aux personnes qui voyagent ou travaillent ?","6,7",Hôtel,Brest," 8,0 "
Agnès,France,0,2019-06-24,Agréable,"Propre
Plutot bien placé","L eclairage dans la chambre et dans l escalier
L ascenseur qui ne va pas jusqu'en haut 
La wifi ne marchait pas
Chambre très petite","6,7",Hôtel,Brest," 8,0 "
Marc,France,0,2019-06-20,Bien,Hôtel central,Le confort de la chambre,"7,9",Hôtel,Brest," 8,0 "
Catherine,France,0,2019-06-03,Bien ,"Situation, accessibilité. Accueil et disponibilité du personnel",None,"7,9",Hôtel,Brest," 8,0 "
Lea,France,0,2019-06-02,Bien ,None,Les chambres ne sont pas équipées de lampe de chevet et c'est très mal insonoriser. On n'entends tous et donc pas assez d'intimité. Il y un balcon mais on ne peux pas quand même fumer dans la chambre ce n'est pas normal!! Pourquoi proposer une chambre fumeur si on ne peux y fumer?,"7,5",Hôtel,Brest," 8,0 "
Chris,France,0,2019-06-02,Très bien,"L'accueil du personnel, un exemple.","La literie pourrait être revue, c'est très difficile de contenter tout le monde. L'accès à la chambre (231) et ses voisines...","8,3",Hôtel,Brest," 8,0 "
Isabelle,France,0,2019-06-01,Pour une nuit c'était correct et merci encore pour les conseils de l'hôtesse d'accueil :),L'emplacement et surtout tous les conseils de l'hôtesse d'accueil qui a vraiment pris le temps de m'informer sur les bons plans de Brest avec une extrême gentillesse et un grand professionnalisme,ça reste un hôtel 2 étoiles ; quelques travaux de rafraichissement seraient les bienvenus mais pour le prix (moins de 50€) il ne faut pas être trop regardant. J'ai malheureusement eu des voisins extrêmement bruyants mais ça l'hôtel n'y est pour rien.,"7,9",Hôtel,Brest," 8,0 "
Carole,France,0,2019-06-01,Bien ,La vue la propreté accueil excellent,Wifi,"7,5",Hôtel,Brest," 8,0 "
Benjamin,France,0,2019-06-01,Très bien,"Bout avons aimé l accueil du personnel très chaleureux et disponible,le design de la chambre et de la sdb .la taille de la chambre et la propreté .","Le lit est confortable,en revanche les oreillers un peu raides pour moi,le tableau au dessus du lit bof; vous avez des superbes paysages locaux cela pourrait être pas mal:) .
La porte de sdb qui force pour fermer.
Une TV plus grande serait top .","8,3",Hôtel,Brest," 8,0 "
Pat,France,0,2019-05-31,Très bien,Le cadre,Beaucoup trop bruyant! Ok pour recevoir les migrants mais un peu plus de respect de leur part ! Dommage !,"8,3",Hôtel,Brest," 8,0 "
Diamant,France,0,2019-05-26,Fabuleux ,L'accueil et la disponibilité du personnel. Très professionnel. Les restaurants près de l'hôtel.,Les jeunes qui font du skate board derrière l'hôtel à 3 heures du matin.,"9,2",Hôtel,Brest," 8,0 "
Damien,France,0,2019-05-26,Superbe,"Emplacement
Accueil 
Vue de la chambre",None,"8,8",Hôtel,Brest," 8,0 "
Thebault,France,0,2019-05-25,Bien ,None,2 étages sans ascenseur sans être prévenue à l’avance.pas de connexion wifi même après avoir payé un supplément. Pas de possibilité d’eteIndre la lumière près du lit. Pas de prise électrique près du lit..petit déjeuner très ordinaire dans hall entrée.,"7,1",Hôtel,Brest," 8,0 "
Emmanuelle,France,0,2019-05-21,Fabuleux ,"L'accueuil du personnel très prévenant, et souriant.
La propreté des lieux.
Le calme de cet établissement.","Le café 
Le manque des prises électriques de la salle de bain.","9,2",Hôtel,Brest," 8,0 "
Paul,France,0,2019-05-21,"séjour très agréable ,avec beaucoup de commodités autour de l'hôtel.","excellent petit déjeuner . 
un excellent accueil , personnel très agréable et serviable.",mériterait avoir une ou deux prises de courant en plus dans les chambres.,"8,3",Hôtel,Brest," 8,0 "
Marie-louise,France,0,2019-05-14,SATISFAITE DE MON SEJOUR . PERSONNEL AU TOP!! JE REVIENDRAIS,"PERSONNEL TRES SYMPATHIQUE, NETTOYAGE DES CHAMBRES EFFECTUES TOUS LES JOURS. HOTEL BIEN SITUE",EVIER BOUCHE. DOUCHE EMAIL FENDU. PORTE DE PLACARD .,"8,3",Hôtel,Brest," 8,0 "
Valerie,France,0,2019-05-12,Très bien,Emplacement propreté accueil,None,"8,3",Hôtel,Brest," 8,0 "
Jeanne-marie,France,0,2019-05-07,Bien ,"Très bon accueil et de bons conseils pour découvrir la ville.
Chambre au calme.",Pas de parking sécurisé.,"7,5",Hôtel,Brest," 8,0 "
Jean-yves,Suisse,0,2019-05-04,Très bien,Près du port et dans le centre piétonnier,None,"8,3",Hôtel,Brest," 8,0 "
Laurent,France,0,2019-05-01,Bien ,"L accueil tres professionnel du monsieur a minuit 
et la jeune fille du matin tres professionnel charmante et agreable
merci",None,"7,9",Hôtel,Brest," 8,0 "
Michèle,France,0,2019-04-29,séjour tr-s agréable,"Hôtel agréable, très bon accueil, le personnel est très disponible pour les clients",rien,"8,3",Hôtel,Brest," 8,0 "
Odile,France,0,2019-04-28,Décevant,L emplacement et le professionnalisme de la dame à l accueil,"Le bruit 
On entend la télé des autres chambres 
Les gens claquent les portent 
La salle de bain pas pratique : pas de place pour poser ses affaires de toilettes","7,5",Hôtel,Brest," 8,0 "
Céline,France,0,2019-04-28,Très bien,"la localisation, la vue sur le téléphérique, le confort de la literie",le petit déjeuner pourrait être amélioré,"8,3",Hôtel,Brest," 8,0 "
Laurent,France,0,2019-04-15,hotel très bien placé et confort au niveau annonce,"Très bien positionné et parfait pour le prix pratique.
Matelas confortable et propreté au rendez vous.",None,"9,2",Hôtel,Brest," 8,0 "
Bernard,France,0,2019-04-12,hôtel très sympa,"Hôtel très bien situé
le personnel est très accueillant et serviable
les chambres sont confortables petit déjeuner très copieux",None,"9,2",Hôtel,Brest," 8,0 "
Didier,France,0,2019-04-12,Bien,"Le gentillesse du personnel, près du centre de Brest","Notre chambre a été loué en parallèle, erreur de leur part, et surprise quand nous sommes revenus de notre balade, notre chambre a été fouillée et nous avons eu la surprise de ne plus avoir nos chargeurs de portables, la chambre était sale pleine de miettes sur le lit,parterre, et j’en passe.
La patronne était désolée elle nous a dédommagé de l’achat des chargeurs et nous a fait cadeaux des petits déjeuners. Je ne leur en veux pas j’ai passé un bon séjour quand même.","7,1",Hôtel,Brest," 8,0 "
Philippe,France,0,2019-04-09,Très bien,accueil à la réception professionnel et très à l'écoute et l'emplacement,rien,"8,3",Hôtel,Brest," 8,0 "
Alain,France,0,2019-04-07,Bien ,petit déjeuner correct avec du choix et bonne situation de l’hôtel : il donne sur la rue piétonne commerçante et tramway.,"chambre un peu minimaliste en mobilier,","7,9",Hôtel,Brest," 8,0 "
José,France,0,2019-03-30,Très bien,"La vue sur l'extérieur de la fenêtre de la chambre.
Le calme la nuit.","Hormis pain au chocolat et croissant, peu de choix
au petit déjeuner.","8,8",Hôtel,Brest," 8,0 "
Laurent,France,0,2019-03-19,"Très bon accueil, chambre conforme à nos attentes.","Le petit déjeuner d'un rapport qualité prix au top
Le personnel dévoué et souriant","pas de douche fixée en hauteur pas de support de douche et savon et shampooing
pas de brosse à WC","8,3",Hôtel,Brest," 8,0 "
Françoise,France,0,2019-03-13,Fabuleux ,excellent accueil - hôtel très bien insonorisé - très calme côté rade.,None,"9,2",Hôtel,Brest," 8,0 "
Martinel,La Réunion,0,2019-03-13,Bien ,L’accueil chaleureux du personnel qui reste à l’écoute du client.,None,"7,1",Hôtel,Brest," 8,0 "
Christophe,France,0,2019-02-25,correct,l’accueil,manque d' un éclairage général dans la chambre,"7,9",Hôtel,Brest," 8,0 "
Bernard,France,0,2019-02-23,Hôtel bien situé séjour très agréable,"Excellent accueil
Chambre au calme
hôtel très bien situé",None,"9,2",Hôtel,Brest," 8,0 "
Annick,France,0,2019-02-18,Etablissement calme bien situé dans Brest.,petit déjeuner copieux. Très bien. Emplacement près de la rue de Siam pratique.,ras,"7,9",Hôtel,Brest," 8,0 "
Lily,France,0,2019-02-17,Bien,Literie correct. Chambre spacieuse.,Manque de balayette dans les toilettes. Paterre cassée.,"8,3",Hôtel,Brest," 8,0 "
Veronica,Belgique,0,2019-02-04,Agréable,"Le personnel était adorable, aimable et attentif, la chambre calme et bien organisée et l'emplacement vraiment sympa.",La salle de bains était petite et pas très pratique. Et aussi... J'aurais apprécié un verre à dents qui ne soit pas en plastique jetable et sur emballé (idem pour les savonnettes et shampoings sue conditionnés),"6,7",Hôtel,Brest," 8,0 "
Gwen,France,0,2019-01-24,Très bien,"L'accueil parfait. On arrive dans un établissement où on se sent concerné par le client : fait bon voyage, secteur d'activité professionnel... C'est agréable.
Un ascenseur très pratique !",None,"8,3",Hôtel,Brest," 8,0 "
Edith,France,0,2019-01-22,Superbe,"Bon emplacement dans la ville. Chambre vue sur le téléphérique, la nuit c'est joli !
Petit déjeuner à partir de 6h30 !",Rien,"8,8",Hôtel,Brest," 8,0 "
Antoine,France,0,2019-01-15,Très bien placé et bon rapport qualité prix,L’emplacement et le personnel,L’équipement et la connexion internet,"7,9",Hôtel,Brest," 8,0 "
Théo,France,0,2019-01-01,Bien ,"Personnel agréable, chambre propre, très belle vue sur la rade de Brest","Wifi gratuite, mais tellement faible que nous pouvons considéré ne pas en avoir eu. (Merci ke partage de connexion)
Hôtel est actuellement et depuis quelques temps mal fréquenté.","7,1",Hôtel,Brest," 8,0 "
Georges,France,0,2018-12-21,Très bien,emplacement et accueil,"petit déjeuner : peu de confort de la salle, peu pratique pour se servir, peu de choix et pas spécialement bon.","8,3",Hôtel,Brest," 8,0 "
Agnès,France,0,2018-12-19,"parfaitement situé pour les rendez-vous professionnels, pas très loin de la gare SNCF","le calme de la chambre, la gentillesse de l'accueil, le choix du petit déjeuner",None,"9,2",Hôtel,Brest," 8,0 "
Monique,France,0,2018-12-14,Bien ,L’emplacement,Le tout petit espace petit déjeuner et le bruit du voisin prenant longuement une douche à 5 h du matin ..,"7,5",Hôtel,Brest," 8,0 "
Alechkine,France,0,2018-12-03,bien,"bonne situation géographique, accueil chaleureux, hotel propre",Chambre et salle de bain un peu petites,"7,5",Hôtel,Brest," 8,0 "
Marques,France,0,2018-12-01,Fabuleux ,"La vue sur la Rade et le téléphérique qui mène aux Capucins et également la vue sur les Capucins. 
Le sèche cheveux : très bonne idée !",None,"9,2",Hôtel,Brest," 8,0 "
Claudine,France,0,2018-11-19,Je retiens cette adresse,Bon accueil. Proximité centre ville. Bonne literie,Bruyant le matin à l extérieur. Nettoyage de la rue,"9,2",Hôtel,Brest," 8,0 "
Lormieres,France,0,2018-11-10,"Le temps n'était pas de la partie, mais le calme était là. bon séjour dans l'ensemble.","Bon petit déjeuner à volonté, lit très agréable, accueil chaleureux.","Dommage pour le parking, falloir encore payer une place. Cela augmente le prix du séjour.","6,7",Hôtel,Brest," 8,0 "
Annick,France,0,2018-11-04,Séjour agréable dans cet établissement. A recommander,"la situation géographique près du téléphérique, le calme de l'établissement, la bonne isolation, le lit confortable. Le petit déjeuner était très bien.","Ajouter une balayette près des toilettes, c'est le seul élément manquant dans la chambre","8,8",Hôtel,Brest," 8,0 "
Dominique,France,0,2018-11-02,Hôtel correct très bien situé,Rapport qualité prix bon,Pas d'ascenseur pour se rendre à la chambre,"7,5",Hôtel,Brest," 8,0 "
Kaine,France,0,2018-10-21,Bien ,"il serait bien de mettre le papier toilette accessible, losque l'on est installé!!",None,"7,9",Hôtel,Brest," 8,0 "
Gilbert,Nouvelle-Calédonie,0,2018-10-20,Bon séjour.,Les croissants bien chauds. J’a passé deux bonnes nuits car le lit était super.,Les premières marches de l’esca.bon séjour,"9,5",Hôtel,Brest," 8,0 "
Mic,France,0,2018-10-01,Superbe,La vue sur la rade ... le calme malgré l'emplacement... le confort,None,"8,8",Hôtel,Brest," 8,0 "
Helene,France,0,2018-09-21,nous avons découvert le centre de Brest!,la chambre suffisamment confortable et propre,"la fréquentation de l établissement au moment de notre séjour : des migrants ou autres réfugiés, nous n'avons rien compris et c 'était la seule clientèle. Nous aurions du etre prévenu , c'est la moindre des choses.","6,7",Hôtel,Brest," 8,0 "
Le,France,0,2018-08-27,Bien ,None,Le bruit dans le couloir tôt le matin,"7,5",Hôtel,Brest," 8,0 "
Adele,France,0,2018-08-26,Très bien,Très bon accueil !,Les produits du petit déjeuner ne sont pas de très bonne qualités.,"8,3",Hôtel,Brest," 8,0 "
Gaet,France,0,2018-08-26,Efficace vu le prix,Le rapport qualité prix et l'emplacement,La faible insonorisation. Nous avons entendu le départ de chaque voyageur de notre palier,"7,9",Hôtel,Brest," 8,0 "
Louise,France,0,2018-08-26,Très bien,None,"Le problème du stationnement car rue piétonne,et alentours il manque un parking.","8,3",Hôtel,Brest," 8,0 "
Pascale,France,0,2018-08-21,Hôtel très propre et très bien placé,la décoration de la chambre et son confort,Le fait que l'ascenseur n'aille pas jusqu'à l'étage 2 (1 étage à monter avec une valise lourde),"7,5",Hôtel,Brest," 8,0 "
Flo56,France,0,2018-08-17,Agréable,Excellent accueil. Chambre confortable.,"Pas de parking gratuit pour l' hôtel , celui-ci étant dans une rue pietonne .parking public derrière l'hôtel, et payant à partir de 9h( possibilité de payer à distance en utilisant l'application).
- dans la chambre, pas d'interrupteurs pour l'éclairage près du lit....","6,7",Hôtel,Brest," 8,0 "
Nathalie,France,0,2018-08-16,Très bon rapport qualité-prix.,Propreté et décoration de la chambre y compris salle d’eau,Petit déjeuner très basique.,"7,5",Hôtel,Brest," 8,0 "
Laurence,France,0,2018-08-15,Fabuleux ,Tout le reste,Chambre un peu petite,"9,2",Hôtel,Brest," 8,0 "
Dolly,France,0,2018-08-14,Courtoisie,La gentillesse du personnel,Beaucoup de migrants,"6,7",Hôtel,Brest," 8,0 "
Christopher,France,0,2018-08-14,tres satisfait,la gentilesse du personnel ; l emplacement ideal et le rapport qualite prix,un peu de bruit dans les couloir et etages superieurs en fin de soirees; heureusement calme la nuit,"8,3",Hôtel,Brest," 8,0 "
Emmanuelle,France,0,2018-08-14,Fabuleux ,"L’hôtel est très facile à trouver, très bien situé, et confortable comme il le faut !",Le petit déjeuner était assez simpliste,"9,2",Hôtel,Brest," 8,0 "
Venus,France,0,2018-08-12,agréable,La vue du balcon est sympa ainsi que le confort de la chambre .,"Le camion de livraison ,5h du matin , sous les balcons, trop bruyant.","9,2",Hôtel,Brest," 8,0 "
Combronde,France,0,2018-08-08,Bonne adresse.,Le personnel d'accueil très agréable.,None,"8,8",Hôtel,Brest," 8,0 "
Valérie,France,0,2018-08-05,Familial,Hôtel bien placé au personnel très aimable et accueillant. Propre. Bonne literie.,Façade et couloirs vétustes.,"9,2",Hôtel,Brest," 8,0 "
Françoise,France,0,2018-08-02,Superbe,Localisation en plein centre ville avec vue sur la rade. Personnel très attentif et courtois. Chambre calme et confortable.,"Impossible d'utiliser la WiFi (code à durée limitée et impossible ensuite d'en obtenir un autre pendant le week-end).
Petit-déjeuner très basique, à base de produits industriels.","8,8",Hôtel,Brest," 8,0 "
Le,France,0,2018-07-30,Un emplacement super pour une qualité qui l'est moins,La vue sur la rade de Brest conforme à ma demande sur le site,"La propreté de la chambre (toiles d araignée au plafond) , couloir et chambre un peu defraichi. 
Au vu de la population lors du petit déjeuner (rien de local mais le petit déjeuner est correct sans plus), je pense que l hôtel doit accueillir des migrants.","6,7",Hôtel,Brest," 8,0 "
Caroline,France,0,2018-06-28,Superbe,"La situation
en plain centre de Brest juste à coté du Tram et des restaurant",None,"8,8",Hôtel,Brest," 8,0 "
Marvin,France,0,2018-06-27,Bien ,Tout,None,"7,9",Hôtel,Brest," 8,0 "
Jean-pierre,France,0,2018-05-29,Bien pour passer une nuit pour un séjour court à Brest.,La proximité de la ville.,"Les draps (texture bruyante)
Le WI FI (fonctionne très mal)
Le petit déjeuner (insuffisant)
La télévision (mauvais fonctionnement de la télécommande)","7,5",Hôtel,Brest," 8,0 "
Robic,France,0,2018-05-29,Etablissement juste suffisant pour dormir,None,Bruyant,"7,5",Hôtel,Brest," 8,0 "
Christophe,France,0,2020-03-12,le sejour est agréable mais une bonne remise en état serait necessaire,l'acceuil,"pommeau de douche cassé pas de possibilité de le fixé, 
chambre et salle de bain défraichi","6,0",Hôtel,Brest," 8,0 "
Sébastien,France,0,2020-03-05,Mauvais,None,"Hôtel malheureusement à l'abandon, une chambre qui a besoin d'un rafraîchissement, les équipements dans la salle de bain usées, manquait 2 ampoules dans la chambres, très limites au niveau propreté, des clients très bruyant.
Bref dommage car la patronne semble très sympathique mais dépassée par les événement.
Je n'y retournerai pas. Sachez que pour un hôtel recommandé par votre site, je suis extrêmement déçu, premier hôtel que j'ai choisi par le biais de votre site et dernier !!","1,0",Hôtel,Brest," 8,0 "
Arnaud,France,0,2020-03-02,Agréable,L accueil du personnel,Bruyant,"6,0",Hôtel,Brest," 8,0 "
Couple,France,0,2020-03-02,Pas de rapport qualité prix,None,"Personnel accueillant et aimable. Mais l'établissement n'est pas insonorisé, on entend même le vibreur du téléphone portable de la personne a côté.. 
Toute la nuit des meubles ont été déplacés, l'ascenseur fait beaucoup de bruit lorsqu'on est dans la chambre juste a coté.. dommage.
La douche n'a pas de porte, la salle de bain était trempée !","4,0",Hôtel,Brest," 8,0 "
Charlotte,France,0,2020-02-22,Hotel tres tres moyen,L emplacement,"Le matelas tres inconfortable pas assez epais, chambre mal insonorisee, nous n avons pas dormi à 1h du matin avec les bruits des voisins et odeur desagreable partout ascenseur et etage.","4,0",Hôtel,Brest," 8,0 "
Eva,France,0,2020-02-22,...,...,...,10,Hôtel,Brest," 8,0 "
Philippe,France,0,2020-02-22,"lorsqu on loue son hôtel pour des migrants, il serait respectueux de ne pas louer pour d'autres",rien,"hôtel bruyant, hôtel de migrants","1,0",Hôtel,Brest," 8,0 "
Stanley,France,0,2020-02-19,Je recommande cette hôtel par rapport à son prix et son accueil,L'accueil de la réception de nuit et l'attente car je suis arrivé au alentours de 2h du matin et il avait déjà tout anticipé pour ma venu je suis satisfait.,RAS,10,Hôtel,Brest," 8,0 "
Tiphaine,France,0,2020-02-12,Exceptionnel,L'emplacement et le rapport qualité-prix,None,10,Hôtel,Brest," 8,0 "
Manfred,France,0,2020-02-12,Agréable,"prix, emplacement, amabilité, propreté","l'odeur dans les couloirs (peinture? ou autre?)
petit déjeuner très léger","6,0",Hôtel,Brest," 8,0 "
Romain,France,0,2020-02-10,Passable,Les chambres et l’emplacement,Le petit déjeuner,"5,0",Hôtel,Brest," 8,0 "
Armelle,France,0,2020-02-09,Exceptionnel,"La vue sur les Capucins,la tranquilité ,la proximité des restaurants",None,10,Hôtel,Brest," 8,0 "
Romina,France,0,2020-02-03,on reviendras pas ..,Le prix,"Le fait que la porte des toilettes/ salle de bain ne pouvez pas fermer alors qu'on été en couple ça crains..
Le prix des petits déjeuner est un peu abusé au vu de ce que vous proposez","5,0",Hôtel,Brest," 8,0 "
Sebastien,France,0,2020-01-27,Restez une nuit et cetait déjà trop long,None,Le lit sentait l'urine,"3,0",Hôtel,Brest," 8,0 "
Osman,France,0,2020-01-25,Assez médiocre ,Trop de bruit dans le hôtel cosse de travaux,None,"3,0",Hôtel,Brest," 8,0 "
Bryan,France,0,2020-01-19,Parfait,"Salle de bain propre , chambre propre et confortable",Rien,10,Hôtel,Brest," 8,0 "
Hanna,Ukraine,0,2020-01-16,"Très bien, une bonne surprise","Je recommande vivement cet hôtel. Plein centre-ville, proche de tout. Bon rapport qualité prix. C’était mieux ce que j’ai attendu. 
Ma chambre été assez spacieuse, avec un petit balcon. Salle de bain pas mal.",Rien à redire,10,Hôtel,Brest," 8,0 "
Pascal,France,0,2020-01-13,oui : Pour une nuit,la salle d'eau,la propreté (assise des WC mal nettoyée) la literie (matelas pas confortable) le bruit du parquet lorsqu'on marche,"5,0",Hôtel,Brest," 8,0 "
Suzana,France,0,2020-01-13,Super.,"Emplacement idéal, en centre-ville. Transport en commun à proximité. Proche du bord de mer. Réception aux petits soins. Propreté irréprochable. Le petit-déjeuner est limité mais son prix imbattable.",None,10,Hôtel,Brest," 8,0 "
Jean,France,0,2020-01-04,Escale à Brest,"Accueil très agréable 
Les conseils de visite très bien adaptés 
Le stationnement avec un parking proche de l’hôtel 
Le confort du couchage",Rien,10,Hôtel,Brest," 8,0 "
Chambe,France,0,2020-01-03,Assez médiocre ,None,"chambre exigue
chambre non chauffée à mon arrivée, et système de chauffage pas très efficace
hotel vieillissant, hall peu accueillant","3,0",Hôtel,Brest," 8,0 "
Isabelle,France,0,2019-12-29,Agréable,La localisation,"La taille de la chambre 
Aucune intimité avec la salle de bain
La mauvaise insonorisation","6,0",Hôtel,Brest," 8,0 "
Olivier,France,0,2019-12-25,Exceptionnel,Très bon rapport Qualité / prix,None,"9,6",Hôtel,Brest," 8,0 "
Lionel,France,0,2019-12-23,Exceptionnel,"l'accueil est chaleureux et de haute qualité.
La propreté, l'agencement des espaces communs, la chambre impeccable !!!
vraiment ce fut un séjour parfait dans cet hotel",None,10,Hôtel,Brest," 8,0 "
Franck,France,0,2019-12-19,Temps pourri,Petit-déjeuner était bien,Matelas inconfortable plus pas assez de serviette de bain,"6,0",Hôtel,Brest," 8,0 "
Amélie,France,0,2019-12-16,Je reviendrai dans cet hôtel !!!,J'y ai reçu un très bel accueil. Ambiance très ZEN ! Je m'y suis tout de suite sentie bien :) Et notamment reçu des réponses à mes questions !,None,10,Hôtel,Brest," 8,0 "
Christophe,France,0,2019-12-09,Très insatisfait,Rien,"Tout
Le bruit la nuit dans les couloirs 
L’insécurité quand on croisait les MIGRANTS, énormément de MIGRANTS dans cet « hôtel »
le petit déjeuner n’est pas du tout à la hauteur 
Rapport qualité prix très insatisfaisant 
A Ne pas recommander","3,3",Hôtel,Brest," 8,0 "
Annie,France,0,2019-12-05,Passable,"pas très propre a mon avis, les poussières sur les coins des meubles et portes et table de nuits papiers hygiénique de l'autre cote de la salle de bain obliges de ce levé pour attraper le papiers hygiénique et pas de ballet pour les WC , nous avons demander une bouilloire elle était très sale arrives dans la chambre sans chauffage il a fallut chauffer a fond et manque d'oreillers et matelas assez dure mes bien placer au bord du pont de la recouvrance a Brest",None,"5,0",Hôtel,Brest," 8,0 "
Chantal,France,0,2019-12-01,Très bien pour une nuit,"L’emplacement, la literie",Le petit déjeuner ; produits de mauvaise qualité en quantité insuffisante alors il faut demander .,"5,0",Hôtel,Brest," 8,0 "
Daniel,France,0,2019-11-22,bon séjour,"proximité du centre ville ,très bon accueil",None,10,Hôtel,Brest," 8,0 "
